job_id,job_title,company,job_location,date_posted,job_field,job_type,salary,experience,job_position,deadline,job_url
35C7621E,Business Analyst,Công ty Cổ phần Vietsol,Hà Nội,04/06/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,1 - 7,Nhân viên,15/06/2026,https://careerviet.vn/vi/tim-viec-lam/business-analyst.35C7621E.html
35C76152,Business Development Specialist,Công Ty Cổ phần NDS VIETNAM,Hồ Chí Minh,04/06/2026,"Bán hàng / Kinh doanh, CNTT - Phần mềm, Thực phẩm & Đồ uống",Nhân viên chính thức,20 Tr - 30 Tr VND,3 - 5,Nhân viên,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/business-development-specialist.35C76152.html
35C7632D,Chuyên viên phân tích nghiệp vụ - TA184 - ID 4070,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,04/06/2026,"CNTT - Phần mềm, Ngân hàng",Nhân viên chính thức,25 Tr - 40 Tr VND,3 - 8,Nhân viên,30/05/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-ta184-id-4070.35C7632D.html
35C76172,[HÀ NỘI] NHÂN VIÊN KỸ THUẬT & BẢO TRÌ HỆ THỐNG MÁY CHIẾU PHIM,CÔNG TY TNHH LOTTECINEMA VIỆT NAM,Hà Nội,04/06/2026,"CNTT - Phần cứng / Mạng, Bảo trì / Sửa chữa, Điện / Điện tử / Điện lạnh / Điện công nghiệp",Nhân viên chính thức,Cạnh tranh,2 - 5,Nhân viên,15/06/2026,https://careerviet.vn/vi/tim-viec-lam/ha-noi-nhan-vien-ky-thuat-bao-tri-he-thong-may-chieu-phim.35C76172.html
35C761B9,Senior IT Security Officer (Gorvernance - Risk - Compliance),LOTTE FINANCE VIETNAM,Hà Nội,04/06/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,Trên 3,Nhân viên,12/06/2026,https://careerviet.vn/vi/tim-viec-lam/senior-it-security-officer-gorvernance-risk-compliance.35C761B9.html
35C7623E,Nhân Viên Kỹ Thuật biết tiếng Hàn,Công ty TNHH Yura Corporation Vina,Hưng Yên,04/06/2026,"Mỹ thuật / Nghệ thuật / Thiết kế, CNTT - Phần mềm, Điện / Điện tử / Điện lạnh / Điện công nghiệp",Nhân viên chính thức,Cạnh tranh,Trên 2,Nhân viên,14/06/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ky-thuat-biet-tieng-han.35C7623E.html
35C7624B,Chuyên viên Lập trình ứng dụng - up 38M,THỜI TRANG LINING_CÔNG TY TNHH QUỐC TẾ HẢI LONG,Hà Nội,04/06/2026,CNTT - Phần mềm,Nhân viên chính thức,25 Tr - 38 Tr VND,2 - 4,Nhân viên,15/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-lap-trinh-ung-dung-up-38m.35C7624B.html
35C7470B,Manufacturing System Support Specialist (Open for Freshers),Wanek Furniture,Bình Dương,04/06/2026,"CNTT - Phần cứng / Mạng, Sản xuất / Vận hành sản xuất, Nội ngoại thất",Nhân viên chính thức,Cạnh tranh,,Mới tốt nghiệp,04/07/2026,https://careerviet.vn/vi/tim-viec-lam/manufacturing-system-support-specialist-open-for-freshers.35C7470B.html
35C74718,IT Compliance and Security Supervisor,Công Ty Tài Chính Mirae Asset (Việt Nam),Hồ Chí Minh,04/06/2026,"CNTT - Phần mềm, Kế toán / Kiểm toán",Nhân viên chính thức,Cạnh tranh,Trên 3,Trưởng nhóm / Giám sát,04/07/2026,https://careerviet.vn/vi/tim-viec-lam/it-compliance-and-security-supervisor.35C74718.html
35C6FCEC,CRM Solutions Expert / Senior CRM Consultant,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,Hồ Chí Minh,04/06/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,Chưa có kinh nghiệm,Trưởng nhóm / Giám sát,04/07/2026,https://careerviet.vn/vi/tim-viec-lam/crm-solutions-expert-senior-crm-consultant.35C6FCEC.html
35C702C4,Senior Fintech / Payment Engineer,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,Hồ Chí Minh,04/06/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,5 - 7,Nhân viên,04/07/2026,https://careerviet.vn/vi/tim-viec-lam/senior-fintech-payment-engineer.35C702C4.html
35C702BF,Senior Cloud Solutions Architect,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,Hồ Chí Minh,04/06/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,8 - 12,Quản lý,04/07/2026,https://careerviet.vn/vi/tim-viec-lam/senior-cloud-solutions-architect.35C702BF.html
35C702C3,Senior DevOps/SRE Engineer,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,Hồ Chí Minh,04/06/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,5 - 8,Nhân viên,04/07/2026,https://careerviet.vn/vi/tim-viec-lam/senior-devops-sre-engineer.35C702C3.html
35C7485F,Chuyên viên dữ liệu,Công Ty Quản Lý Nợ Và Khai Thác Tài Sản - Ngân Hàng TMCP Quân Đội,Hà Nội,04/06/2026,"Ngân hàng, Kế toán / Kiểm toán, CNTT - Phần mềm",Nhân viên chính thức,18 Tr - 30 Tr VND,Chưa có kinh nghiệm,Nhân viên,04/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-du-lieu.35C7485F.html
35C74668,Data Engineering,Tổng Công ty Cổ phần Bảo hiểm Ngân hàng Đầu tư và Phát triển Việt Nam (BIC),Hà Nội,04/06/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,3 - 5,Trưởng nhóm / Giám sát,04/07/2026,https://careerviet.vn/vi/tim-viec-lam/data-engineering.35C74668.html
35C74798,Senior SOC Analyst / Incident Response Lead,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,Hồ Chí Minh,04/06/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,5 - 8,Trưởng nhóm / Giám sát,04/07/2026,https://careerviet.vn/vi/tim-viec-lam/senior-soc-analyst-incident-response-lead.35C74798.html
35C79423,Business Analyst (BA) / Python Developer,Phan Bách Refrigeration JSC,Hồ Chí Minh,05/06/2026,CNTT - Phần mềm,Nhân viên chính thức,10 Tr - 12 Tr VND,1 - 3,Nhân viên,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/business-analyst-ba-python-developer.35C79423.html
35C783D8,Chuyên viên phân tích nghiệp vụ,BỆNH VIỆN ĐA KHOA PHƯƠNG NAM,Hồ Chí Minh,05/06/2026,"Thương mại điện tử, Bán Hàng Kỹ Thuật, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,1 - 2,Nhân viên,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu.35C783D8.html
35C764B9,Java Developer (Midlevel/Senior/Lead),Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,05/06/2026,"CNTT - Phần mềm, Bưu chính viễn thông, CNTT - Phần cứng / Mạng",Nhân viên chính thức,28 Tr - 35 Tr VND,3 - 4,Nhân viên,13/06/2026,https://careerviet.vn/vi/tim-viec-lam/java-developer-midlevel-senior-lead.35C764B9.html
35C7644A,DevOps Data Engineer,Công Ty Cổ Phần TEECOM,Hồ Chí Minh,05/06/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng, Thương mại điện tử",Nhân viên chính thức,Cạnh tranh,Trên 3,Nhân viên,31/05/2026,https://careerviet.vn/vi/tim-viec-lam/devops-data-engineer.35C7644A.html
35C74953,Trưởng Nhóm Pháp Chế (Phòng Công Nghệ Thông Tin),Công Ty Tài Chính TNHH Một Thành Viên Quốc Tế Việt Nam JACCS,Hồ Chí Minh,05/06/2026,"Luật / Pháp lý, CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,20 Tr - 25 Tr VND,2 - 5,Trưởng nhóm / Giám sát,05/07/2026,https://careerviet.vn/vi/tim-viec-lam/truong-nhom-phap-che-phong-cong-nghe-thong-tin.35C74953.html
35C706BA,Nhân viên Phân tích nghiệp vụ ERP,Công ty Cổ phần CANIFA,Hà Nội,05/06/2026,"Kế toán / Kiểm toán, CNTT - Phần mềm",Nhân viên chính thức,13 Tr - 25 Tr VND,1 - 3,Nhân viên,05/07/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-phan-tich-nghiep-vu-erp.35C706BA.html
35C74A9E,Chuyên viên dự án,Công ty TNHH PNK,Hà Nội,05/06/2026,"CNTT - Phần cứng / Mạng, CNTT - Phần mềm, Bưu chính viễn thông",Nhân viên chính thức,15 Tr - 25 Tr VND,2 - 3,Nhân viên,05/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-du-an.35C74A9E.html
35C7068E,[PHENIKAA GROUP] CHUYÊN VIÊN AN TOÀN THÔNG TIN,PHENIKAA GROUP,Hà Nội,05/06/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng, Sản xuất / Vận hành sản xuất",Nhân viên chính thức,18 Tr - 25 Tr VND,1 - 3,Nhân viên,05/07/2026,https://careerviet.vn/vi/tim-viec-lam/phenikaa-group-chuyen-vien-an-toan-thong-tin.35C7068E.html
35C7497E,Key Account Executive,UrBox - Công ty Cổ phần Tiếp Thị Số Tô Quà,Hà Nội,05/06/2026,"Bán hàng / Kinh doanh, Thương mại điện tử, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,1 - 3,Nhân viên,05/07/2026,https://careerviet.vn/vi/tim-viec-lam/key-account-executive.35C7497E.html
35C749BB,Chuyên viên cao cấp Vận hành website (Website & Technical SEO Specialist) - Popplife - 4Z027,Tập đoàn ROX (ROX Group),Hà Nội,05/06/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng, Bảo trì / Sửa chữa",Nhân viên chính thức,Cạnh tranh,Trên 3,Nhân viên,05/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-van-hanh-website-website-technical-seo-specialist-popplife-4z027.35C749BB.html
35C706AB,Chuyên viên Vận hành hệ thống,Công Ty Quản Lý Nợ Và Khai Thác Tài Sản - Ngân Hàng TMCP Quân Đội,Hà Nội,05/06/2026,"CNTT - Phần mềm, Nhân sự, CNTT - Phần cứng / Mạng",Nhân viên chính thức,15 Tr - 30 Tr VND,2 - 5,Nhân viên,05/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-van-hanh-he-thong.35C706AB.html
35C70550,Chuyên viên Tư vấn giải pháp (Presales),CÔNG TY CỔ PHẦN TIN HỌC - VIỄN THÔNG HÀNG KHÔNG AITS,Hà Nội,05/06/2026,"Tư vấn, CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,15 Tr - 33 Tr VND,Lên đến 3,Nhân viên,05/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-tu-van-giai-phap-presales.35C70550.html
35C703F3,Senior Finance System Analyst (ERP/Power BI),Công Ty Cổ Phần Tập Đoàn Đầu Tư Địa Ốc No Va,Hồ Chí Minh,05/06/2026,"Kế toán / Kiểm toán, Tài chính / Đầu tư, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,3 - 5,Nhân viên,05/07/2026,https://careerviet.vn/vi/tim-viec-lam/senior-finance-system-analyst-erp-power-bi.35C703F3.html
35C706B7,Chuyên viên Phân tích nghiệp vụ,Công ty Cổ phần CANIFA,Hà Nội,05/06/2026,"CNTT - Phần mềm, Tài chính / Đầu tư, Kế toán / Kiểm toán",Nhân viên chính thức,15 Tr - 20 Tr VND,2 - 3,Nhân viên,05/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu.35C706B7.html
35C74A63,CRM & Lifecycle Marketing Specialist,Phu Hung Securities Corporation,Hồ Chí Minh,05/06/2026,"Tiếp thị / Marketing, Tài chính / Đầu tư, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,Trên 4,Nhân viên,05/07/2026,https://careerviet.vn/vi/tim-viec-lam/crm-lifecycle-marketing-specialist.35C74A63.html
35C7068A,[PHENIKAA GROUP] CHUYÊN VIÊN QUẢN TRỊ HỆ THỐNG,PHENIKAA GROUP,Hà Nội,05/06/2026,"Sản xuất / Vận hành sản xuất, CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,17 Tr - 25 Tr VND,1 - 3,Nhân viên,05/07/2026,https://careerviet.vn/vi/tim-viec-lam/phenikaa-group-chuyen-vien-quan-tri-he-thong.35C7068A.html
35C74C0F,Chuyên Viên Quản Trị Mạng Và Bảo Mật (Kinh Nghiệm Từ 3 Năm.Thu Nhập Tới 25tr),Công ty CP IIG Việt Nam,Hà Nội,05/06/2026,"CNTT - Phần cứng / Mạng, CNTT - Phần mềm, Ngân hàng",Nhân viên chính thức,20 Tr - 25 Tr VND,3 - 5,Nhân viên,05/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-mang-va-bao-mat-kinh-nghiem-tu-3-nam-thu-nhap-toi-25tr.35C74C0F.html
35C749CD,Chuyên viên phân tích nghiệp vụ (IT Business Analyst),Công ty CP IIG Việt Nam,Hà Nội,05/06/2026,"Giáo dục / Đào tạo, Ngân hàng, CNTT - Phần mềm",Nhân viên chính thức,20 Tr - 25 Tr VND,3 - 4,Nhân viên,05/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-it-business-analyst.35C749CD.html
35C706B8,AI Engineer,Công ty Cổ phần CANIFA,Hà Nội,05/06/2026,CNTT - Phần mềm,Nhân viên chính thức,16 Tr - 35 Tr VND,1 - 2,Nhân viên,05/07/2026,https://careerviet.vn/vi/tim-viec-lam/ai-engineer.35C706B8.html
35C7058C,Chuyên viên Hạ tầng Devops/Cloud,CÔNG TY CỔ PHẦN TIN HỌC - VIỄN THÔNG HÀNG KHÔNG AITS,Hà Nội,05/06/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Lên đến 30 Tr VND,3 - 5,Nhân viên,05/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-ha-tang-devops-cloud.35C7058C.html
35C706BB,Nhân viên phân tích nghiệp vụ và hỗ trợ người dùng ERP,Công ty Cổ phần CANIFA,Hà Nội,05/06/2026,CNTT - Phần mềm,Nhân viên chính thức,10 Tr - 16 Tr VND,1 - 2,Nhân viên,05/07/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-phan-tich-nghiep-vu-va-ho-tro-nguoi-dung-erp.35C706BB.html
35C74C62,"Chuyên viên phân tích nghiệp vụ ERP (Business Analyst) - LV tại Mễ Trì, TN upto 30 triệu",CÔNG TY CỔ PHẦN PHÁT TRIỂN CƠ ĐIỆN LẠNH HOÀNG ĐẠT,Hà Nội,05/06/2026,CNTT - Phần mềm,Nhân viên chính thức,20 Tr - 30 Tr VND,2 - 3,Nhân viên,05/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-erp-business-analyst-lv-tai-me-tri-tn-upto-30-trieu.35C74C62.html
35C703E7,Senior QA Engineer,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,Hồ Chí Minh,05/06/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,2 - 5,Nhân viên,05/07/2026,https://careerviet.vn/vi/tim-viec-lam/senior-qa-engineer.35C703E7.html
35C70563,Chuyên viên Quản trị hệ thống,CÔNG TY CỔ PHẦN TIN HỌC - VIỄN THÔNG HÀNG KHÔNG AITS,Hà Nội,05/06/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,15 Tr - 25 Tr VND,1 - 3,Nhân viên,05/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-he-thong.35C70563.html
35C707C3,PROJECT MANAGER (IT),CÔNG TY CỔ PHẦN CS GROUP,Hà Nội,06/06/2026,CNTT - Phần mềm,Nhân viên chính thức,30 Tr - 45 Tr VND,2 - 4,Quản lý,06/07/2026,https://careerviet.vn/vi/tim-viec-lam/project-manager-it.35C707C3.html
35C74F87,Product Support,CÔNG TY CỔ PHẦN KREDIVO VIỆT NAM,Hồ Chí Minh,06/06/2026,"Tài chính / Đầu tư, CNTT - Phần mềm, Hành chính / Thư ký",Nhân viên chính thức,15 Tr - 30 Tr VND,2 - 4,Nhân viên,06/07/2026,https://careerviet.vn/vi/tim-viec-lam/product-support.35C74F87.html
35C74C87,Kỹ sư hệ thống,Công ty TNHH PNK,Hà Nội,05/06/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng, Điện / Điện tử / Điện lạnh / Điện công nghiệp",Nhân viên chính thức,30 Tr - 40 Tr VND,3 - 5,Nhân viên,05/07/2026,https://careerviet.vn/vi/tim-viec-lam/ky-su-he-tho-ng.35C74C87.html
35C74E0E,Chuyên viên Tổ chức Giám sát Camera,Nova Service Group - Công ty Cổ phần Tập đoàn Nova Services,Hồ Chí Minh,06/06/2026,"An Ninh / Bảo Vệ, CNTT - Phần cứng / Mạng, Bất động sản",Nhân viên chính thức,Cạnh tranh,3 - 5,Nhân viên,06/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-to-chuc-giam-sat-camera.35C74E0E.html
35C70858,Chuyên Viên Công Nghệ Thông Tin,CÔNG TY CỔ PHẨN ỨNG DỤNG VÀ CHUYỂN GIAO CÔNG NGHỆ XÂY DỰNG (CJSC),Hà Nội,06/06/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng, Bảo trì / Sửa chữa",Nhân viên chính thức,Cạnh tranh,Trên 3,Nhân viên,06/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cong-nghe-thong-tin.35C70858.html
35C78589,Chuyên Viên Phân Tích Nghiệp Vụ (BA),Tập Đoàn An Phát Holdings,Hà Nội,07/06/2026,"CNTT - Phần mềm, Ngân hàng, Sản xuất / Vận hành sản xuất",Nhân viên chính thức,13 Tr - 16 Tr VND,1 - 2,Nhân viên,01/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-ba.35C78589.html
35C78592,"Chuyên viên, Chuyên viên cao cấp Quản trị rủi ro công nghệ - Senior IT Risks Management Specialist - Khối Quản trị rủi ro (2025TD121)",Ngân Hàng TMCP Quân Đội,Hà Nội,07/06/2026,"Ngân hàng, CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,Ứng viên có kinh nghiệm về pentest cho các hệ thống của ngân hàng (đặc biệt về AI),Nhân viên,01/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chuyen-vien-cao-cap-quan-tri-rui-ro-cong-nghe-senior-it-risks-management-specialist-khoi-quan-tri-rui-ro-2025td121.35C78592.html
35C78598,"Chuyên viên, Chuyên viên cao cấp Xây dựng Mô hình rủi ro - Risk Modeling Specialist, Senior Specialist - Khối Quản trị rủi ro (2025TD146)",Ngân Hàng TMCP Quân Đội,Hà Nội,07/06/2026,"Ngân hàng, Tài chính / Đầu tư, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,Ưu tiên ứng viên có kinh nghiệm trong việc xây dựng mô hình rủi ro tín dụng và hệ thống xếp hạng tín dụng.,Nhân viên,01/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chuyen-vien-cao-cap-xay-dung-mo-hinh-rui-ro-risk-modeling-specialist-senior-specialist-khoi-quan-tri-rui-ro-2025td146.35C78598.html
35C785A0,DevOps Engineer - Khối Công nghệ thông tin (2025TD945),Ngân Hàng TMCP Quân Đội,Hà Nội,07/06/2026,"Ngân hàng, CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,+ Kinh nghiệm làm việc thực tế DevOps/DevSecOps tại các công ty công nghệ hoặc IT cho các tổ chức tài chính,Nhân viên,01/07/2026,https://careerviet.vn/vi/tim-viec-lam/devops-engineer-khoi-cong-nghe-thong-tin-2025td945.35C785A0.html
35C7862F,Senior SOC Analyst - Dự án CNTT,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,07/06/2026,"CNTT - Phần mềm, Ngân hàng",Nhân viên chính thức,Cạnh tranh,Trên 3,Nhân viên,29/06/2026,https://careerviet.vn/vi/tim-viec-lam/senior-soc-analyst-du-an-cntt.35C7862F.html
35C7859B,"Chuyên viên, Chuyên viên cao cấp Kiểm định Mô hình rủi ro - Risk Model Validation Specialist, Senior Specialist - Khối Quản trị rủi ro (2025TD148)",Ngân Hàng TMCP Quân Đội,Hà Nội,07/06/2026,"Ngân hàng, Tài chính / Đầu tư, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,- Kinh nghiệm làm việc,Nhân viên,01/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chuyen-vien-cao-cap-kiem-dinh-mo-hinh-rui-ro-risk-model-validation-specialist-senior-specialist-khoi-quan-tri-rui-ro-2025td148.35C7859B.html
35C7859D,"Chuyên viên, Chuyên viên cao cấp Giám sát rủi ro tín dụng - Credit Risk Monitoring Specialist, Senior Specialist - Khối Quản trị rủi ro (2025TD144)",Ngân Hàng TMCP Quân Đội,Hà Nội,07/06/2026,"Ngân hàng, Tài chính / Đầu tư, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,"Ưu tiên ứng viên có kinh nghiệm trong lĩnh vực Ngân hàng, Các tổ chức tín dụng, tài chính, công ty chứng khoán.",Nhân viên,01/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chuyen-vien-cao-cap-giam-sat-rui-ro-tin-dung-credit-risk-monitoring-specialist-senior-specialist-khoi-quan-tri-rui-ro-2025td144.35C7859D.html
35C7876E,Senior IT Demand - Dự án CNTT,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,07/06/2026,"CNTT - Phần mềm, Ngân hàng",Nhân viên chính thức,Cạnh tranh,Trên 3,Nhân viên,29/06/2026,https://careerviet.vn/vi/tim-viec-lam/senior-it-demand-du-an-cntt.35C7876E.html
35C785FD,Technical Lead (Java Backend),"HD SAISON Finance Co., Ltd",Hồ Chí Minh,07/06/2026,"CNTT - Phần mềm, Tài chính / Đầu tư, Ngân hàng",Nhân viên chính thức,Cạnh tranh,4 - 6,Trưởng nhóm / Giám sát,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/technical-lead-java-backend.35C785FD.html
35C7881E,AI Engineer,Công ty TNHH Sài Gòn Stec,Bình Dương,07/06/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng, Điện / Điện tử / Điện lạnh / Điện công nghiệp",Nhân viên chính thức,15 Tr - 23 Tr VND,1 - 3,Nhân viên,01/07/2026,https://careerviet.vn/vi/tim-viec-lam/ai-engineer.35C7881E.html
35C785A2,DevSecOps Engineer - Khối Công nghệ thông tin (2025TD946),Ngân Hàng TMCP Quân Đội,Hà Nội,07/06/2026,"Ngân hàng, CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,Ưu tiên ứng viên có kinh nghiệm thực tế về DevOps hoặc DevSecOps tại công ty công nghệ hoặc tổ chức tài chính.,Nhân viên,01/07/2026,https://careerviet.vn/vi/tim-viec-lam/devsecops-engineer-khoi-cong-nghe-thong-tin-2025td946.35C785A2.html
35C786E3,Chuyên viên ERP (SAP 4HANA),Tập Đoàn Lộc Trời,Hồ Chí Minh,07/06/2026,"Nông nghiệp, CNTT - Phần mềm, Sản xuất / Vận hành sản xuất",Nhân viên chính thức,Cạnh tranh,Lên đến 3,Nhân viên,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-erp-sap-4hana.35C786E3.html
35C785C8,Team Leader Web Frontend,CÔNG TY TNHH PIXEL PERFECT,Hồ Chí Minh,07/06/2026,CNTT - Phần mềm,Nhân viên chính thức,30 Tr - 45 Tr VND,4 - 5,Trưởng nhóm / Giám sát,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/team-leader-web-frontend.35C785C8.html
35C787B2,Nhân viên kỹ thuật IT phần cứng,Công Ty Cổ Phần A25 Hotel,Hà Nội,07/06/2026,"Bảo trì / Sửa chữa, CNTT - Phần cứng / Mạng",Nhân viên chính thức,15 Tr - 26 Tr VND,2 - 3,Nhân viên,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ky-thuat-it-phan-cung.35C787B2.html
35C787E0,Trưởng phòng IT (mạnh về ERP và chuyển đổi số) 40-60 triệu,CÔNG TY CỔ PHẦN PHÁT TRIỂN CƠ ĐIỆN LẠNH HOÀNG ĐẠT,Hà Nội,07/06/2026,CNTT - Phần mềm,Nhân viên chính thức,40 Tr - 60 Tr VND,3 - 5,Quản lý,01/07/2026,https://careerviet.vn/vi/tim-viec-lam/truong-phong-it-manh-ve-erp-va-chuyen-doi-so-40-60-trieu.35C787E0.html
35C7859E,"Chuyên viên, Chuyên viên cao cấp Mô hình rủi ro thị trường - Market Risks Modelling Specialist, Senior Specialist - Khối Quản trị rủi ro (2025TD142)",Ngân Hàng TMCP Quân Đội,Hà Nội,07/06/2026,"Ngân hàng, Tài chính / Đầu tư, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,"Ưu tiên có kinh nghiệm trong việc xây dựng mô hình rủi ro tín dụng, hệ thống xếp hạng tín dụng, sử dụng thành thạo các công cụ như R/SAS/Python/VBA.",Nhân viên,01/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chuyen-vien-cao-cap-mo-hinh-rui-ro-thi-truong-market-risks-modelling-specialist-senior-specialist-khoi-quan-tri-rui-ro-2025td142.35C7859E.html
35C787BB,Trưởng phòng Thiết kế Điện tử - Hardware & Firmware Manager,Tập Đoàn Karofi Holding,Hưng Yên,07/06/2026,"CNTT - Phần mềm, Hàng gia dụng / Chăm sóc cá nhân, Điện / Điện tử / Điện lạnh / Điện công nghiệp",Nhân viên chính thức,2.000 - 3.000 USD,3 - 10,Quản lý,29/06/2026,https://careerviet.vn/vi/tim-viec-lam/truong-phong-thiet-ke-dien-tu-hardware-firmware-manager.35C787BB.html
35C7859C,"Chuyên viên, Chuyên viên cao cấp Quản trị rủi ro mô hình - Model Risk Management Specialist, Senior Specialist - Khối Quản trị rủi ro (2025TD147)",Ngân Hàng TMCP Quân Đội,Hà Nội,07/06/2026,"Ngân hàng, Tài chính / Đầu tư, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,- Kinh nghiệm làm việc,Nhân viên,01/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chuyen-vien-cao-cap-quan-tri-rui-ro-mo-hinh-model-risk-management-specialist-senior-specialist-khoi-quan-tri-rui-ro-2025td147.35C7859C.html
35C7754E,Chuyên gia DevOps - Khối Ngân hàng số,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,07/06/2026,"CNTT - Phần mềm, Ngân hàng",Nhân viên chính thức,Cạnh tranh,3 - 4,Nhân viên,22/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-devops-khoi-ngan-hang-so.35C7754E.html
35C775A5,Senior iOS Developer - Khối Ngân hàng Số,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,07/06/2026,"CNTT - Phần mềm, Ngân hàng",Nhân viên chính thức,Cạnh tranh,Trên 5,Trưởng nhóm / Giám sát,23/06/2026,https://careerviet.vn/vi/tim-viec-lam/senior-ios-developer-khoi-ngan-hang-so.35C775A5.html
